host,timestamp,scrolls_processed,avg_latency_ms,cache_hit_ratio,energy_per_scroll_w,dag_avg_depth,dag_fork_avg
iot_hub,2025-02-23T10:14:32.212514,835350,1.273,0.9882,0.0182,7,2.14
iot_hub,2025-02-24T10:14:32.212526,784782,0.827,0.9781,0.0182,4,2.19
iot_hub,2025-02-25T10:14:32.212538,839404,1.274,0.9688,0.0199,3,2.3
iot_hub,2025-02-26T10:14:32.212557,775700,1.096,0.9844,0.0157,3,2.24
iot_hub,2025-02-27T10:14:32.212566,818855,1.192,0.9641,0.0166,4,2.12
iot_hub,2025-02-28T10:14:32.212582,783292,0.829,0.977,0.0145,4,1.99
iot_hub,2025-03-01T10:14:32.212591,778662,1.182,0.9779,0.017,3,1.84
iot_hub,2025-03-02T10:14:32.212602,832907,1.193,0.9694,0.0176,3,2.36
iot_hub,2025-03-03T10:14:32.212609,800815,1.436,0.9878,0.0196,4,1.82
iot_hub,2025-03-04T10:14:32.212616,814159,1.373,0.9942,0.0155,5,1.91
iot_hub,2025-03-05T10:14:32.212624,835157,1.297,0.9678,0.0189,3,1.85
iot_hub,2025-03-06T10:14:32.212631,816932,1.216,0.9937,0.0142,3,2.37
iot_hub,2025-03-07T10:14:32.212637,843125,0.916,0.9602,0.0196,7,2.13
iot_hub,2025-03-08T10:14:32.212644,858729,0.744,0.9945,0.0167,5,1.89
iot_hub,2025-03-09T10:14:32.212651,871182,1.009,0.9809,0.0192,6,2.47
iot_hub,2025-03-10T10:14:32.212662,832220,1.454,0.993,0.0158,6,2.49
iot_hub,2025-03-11T10:14:32.212669,778265,1.262,0.9699,0.0167,6,2.39
iot_hub,2025-03-12T10:14:32.212676,839223,1.443,0.9824,0.0159,3,2.27
iot_hub,2025-03-13T10:14:32.212683,826592,0.716,0.9743,0.0181,7,1.98
iot_hub,2025-03-14T10:14:32.212690,806609,1.024,0.9816,0.0199,4,2.08
iot_hub,2025-03-15T10:14:32.212696,804253,1.305,0.9891,0.0172,7,2.28
iot_hub,2025-03-16T10:14:32.212706,805785,1.442,0.9886,0.0184,6,2.09
iot_hub,2025-03-17T10:14:32.212714,832878,0.887,0.9676,0.0192,5,2.04
iot_hub,2025-03-18T10:14:32.212726,870035,0.799,0.975,0.0156,6,1.83
iot_hub,2025-03-19T10:14:32.212737,852293,0.988,0.962,0.0172,7,2.17
iot_hub,2025-03-20T10:14:32.212751,830995,1.275,0.9831,0.0183,3,2.13
iot_hub,2025-03-21T10:14:32.212759,775950,0.776,0.9613,0.016,6,2.3
iot_hub,2025-03-22T10:14:32.212766,803425,0.831,0.9664,0.0181,5,2.09
iot_hub,2025-03-23T10:14:32.212773,847144,0.941,0.9913,0.0154,3,2.33
iot_hub,2025-03-24T10:14:32.212780,868469,0.736,0.9827,0.0168,4,2.2
iot_hub,2025-03-25T10:14:32.212787,787685,0.789,0.9806,0.0184,7,1.97
iot_hub,2025-03-26T10:14:32.212794,847049,0.713,0.9704,0.0141,6,2.11
iot_hub,2025-03-27T10:14:32.212805,800602,0.887,0.9613,0.0159,7,1.98
iot_hub,2025-03-28T10:14:32.212817,848054,0.708,0.9864,0.0146,7,1.84
iot_hub,2025-03-29T10:14:32.212829,835179,1.187,0.9616,0.0191,6,2.0
iot_hub,2025-03-30T10:14:32.212843,785184,1.033,0.9767,0.0195,6,1.84
iot_hub,2025-03-31T10:14:32.212850,813664,1.394,0.9607,0.0189,4,1.92
iot_hub,2025-04-01T10:14:32.212857,836244,1.406,0.9781,0.015,6,1.94
iot_hub,2025-04-02T10:14:32.212864,779673,1.427,0.9826,0.0182,3,2.15
iot_hub,2025-04-03T10:14:32.212874,850106,1.29,0.993,0.0155,3,2.35
iot_hub,2025-04-04T10:14:32.212881,787991,1.472,0.974,0.016,5,1.93
iot_hub,2025-04-05T10:14:32.212891,852074,0.766,0.9609,0.0199,3,1.87
iot_hub,2025-04-06T10:14:32.212905,862468,0.859,0.9692,0.0167,4,1.99
iot_hub,2025-04-07T10:14:32.212924,834826,1.21,0.9712,0.0177,7,2.26
iot_hub,2025-04-08T10:14:32.212931,791788,1.165,0.992,0.0158,7,1.8
iot_hub,2025-04-09T10:14:32.212939,778198,1.277,0.9778,0.0164,3,1.9
iot_hub,2025-04-10T10:14:32.212946,799734,1.004,0.9869,0.015,6,2.15
iot_hub,2025-04-11T10:14:32.212953,803998,1.163,0.9619,0.0196,3,1.98
iot_hub,2025-04-12T10:14:32.212960,869000,1.128,0.9744,0.0195,7,1.99
iot_hub,2025-04-13T10:14:32.212966,826084,0.715,0.9822,0.0156,7,1.83
iot_hub,2025-04-14T10:14:32.212974,792959,0.802,0.9764,0.0178,6,2.38
iot_hub,2025-04-15T10:14:32.212980,781359,0.703,0.9748,0.0185,5,1.95
iot_hub,2025-04-16T10:14:32.212987,849795,1.402,0.9857,0.0195,6,2.42
iot_hub,2025-04-17T10:14:32.212994,822128,0.789,0.9684,0.0193,5,2.3
iot_hub,2025-04-18T10:14:32.213001,837819,1.207,0.9659,0.0185,6,1.91
iot_hub,2025-04-19T10:14:32.213010,809494,1.034,0.9613,0.0144,7,1.94
iot_hub,2025-04-20T10:14:32.213017,797658,1.099,0.9706,0.0156,3,2.18
iot_hub,2025-04-21T10:14:32.213027,861139,1.257,0.98,0.0174,3,2.24
iot_hub,2025-04-22T10:14:32.213037,873029,0.757,0.9918,0.0177,6,1.91
iot_hub,2025-04-23T10:14:32.213044,828970,0.927,0.9843,0.0179,5,2.38
iot_hub,2025-04-24T10:14:32.213051,803000,0.738,0.9803,0.0195,6,1.93
iot_hub,2025-04-25T10:14:32.213062,828503,0.821,0.964,0.0152,7,2.42
iot_hub,2025-04-26T10:14:32.213076,857942,1.146,0.9755,0.0165,5,2.43
iot_hub,2025-04-27T10:14:32.213083,852880,1.18,0.9828,0.0193,5,2.49
iot_hub,2025-04-28T10:14:32.213094,834940,1.386,0.9882,0.0191,5,2.37
iot_hub,2025-04-29T10:14:32.213106,825407,1.44,0.9842,0.0149,7,2.41
iot_hub,2025-04-30T10:14:32.213119,831107,0.917,0.9784,0.0164,3,1.97
iot_hub,2025-05-01T10:14:32.213135,853868,1.038,0.9849,0.0149,6,1.95
iot_hub,2025-05-02T10:14:32.213142,865814,0.886,0.9935,0.0142,6,2.33
iot_hub,2025-05-03T10:14:32.213149,780402,0.936,0.9623,0.0163,4,2.18
iot_hub,2025-05-04T10:14:32.213159,842737,1.096,0.9916,0.0168,7,1.99
iot_hub,2025-05-05T10:14:32.213171,834254,1.411,0.9924,0.0154,3,2.32
iot_hub,2025-05-06T10:14:32.213183,785947,0.808,0.9615,0.0173,4,2.07
iot_hub,2025-05-07T10:14:32.213198,783681,1.432,0.9677,0.0161,7,2.08
iot_hub,2025-05-08T10:14:32.213207,787784,1.019,0.9924,0.0172,3,2.38
iot_hub,2025-05-09T10:14:32.213214,783721,1.459,0.9819,0.019,3,2.45
iot_hub,2025-05-10T10:14:32.213226,778903,1.01,0.9608,0.0188,3,2.17
iot_hub,2025-05-11T10:14:32.213233,851683,0.892,0.9862,0.0155,7,2.35
iot_hub,2025-05-12T10:14:32.213240,779136,1.283,0.9815,0.0183,4,1.94
iot_hub,2025-05-13T10:14:32.213247,818032,0.768,0.967,0.0181,6,2.27
iot_hub,2025-05-14T10:14:32.213254,787851,1.469,0.969,0.0157,5,2.3
iot_hub,2025-05-15T10:14:32.213261,850617,1.023,0.9631,0.0142,7,2.06
drone_swarm,2025-05-09T10:14:32.213305,1028454,1.427,0.9827,0.0185,7,2.24
drone_swarm,2025-05-10T10:14:32.213319,1056050,1.306,0.988,0.0144,5,1.95
drone_swarm,2025-05-11T10:14:32.213326,1091417,1.272,0.9882,0.0192,5,2.43
drone_swarm,2025-05-12T10:14:32.213333,1098402,1.066,0.9736,0.0177,5,2.19
drone_swarm,2025-05-13T10:14:32.213340,1092816,1.283,0.9768,0.0167,4,1.85
drone_swarm,2025-05-14T10:14:32.213346,1102386,1.284,0.9734,0.016,3,1.9
drone_swarm,2025-05-15T10:14:32.213355,1019890,1.435,0.9757,0.0165,6,2.05
drone_swarm,2025-04-16T10:14:32.213371,1013443,1.422,0.9866,0.018,7,2.01
drone_swarm,2025-04-17T10:14:32.213380,1020528,1.436,0.9681,0.0176,5,1.84
drone_swarm,2025-04-18T10:14:32.213387,959434,1.433,0.9732,0.0199,5,2.14
drone_swarm,2025-04-19T10:14:32.213399,930583,1.259,0.9657,0.0176,7,2.11
drone_swarm,2025-04-20T10:14:32.213410,931656,0.831,0.9906,0.0149,3,2.04
drone_swarm,2025-04-21T10:14:32.213430,1023127,1.173,0.9864,0.0156,4,2.17
drone_swarm,2025-04-22T10:14:32.213438,980138,1.006,0.9867,0.014,6,1.99
drone_swarm,2025-04-23T10:14:32.213445,930949,1.246,0.9688,0.0155,6,1.97
drone_swarm,2025-04-24T10:14:32.213452,1019908,1.403,0.9932,0.0193,3,1.95
drone_swarm,2025-04-25T10:14:32.213459,958864,1.074,0.9887,0.0142,7,1.88
drone_swarm,2025-04-26T10:14:32.213466,1021310,0.735,0.9862,0.0158,3,1.92
drone_swarm,2025-04-27T10:14:32.213474,927955,1.102,0.9737,0.0153,5,1.81
drone_swarm,2025-04-28T10:14:32.213481,1000233,0.864,0.9939,0.0172,7,2.25
drone_swarm,2025-04-29T10:14:32.213488,982598,1.323,0.9944,0.0151,5,2.06
drone_swarm,2025-04-30T10:14:32.213494,1016390,0.825,0.988,0.0166,4,1.94
drone_swarm,2025-05-01T10:14:32.213501,1006026,0.772,0.9764,0.0197,3,2.47
drone_swarm,2025-05-02T10:14:32.213510,960866,0.775,0.9654,0.0155,6,1.87
drone_swarm,2025-05-03T10:14:32.213517,995336,1.473,0.963,0.016,5,1.96
drone_swarm,2025-05-04T10:14:32.213524,965547,0.779,0.9746,0.0198,7,2.16
drone_swarm,2025-05-05T10:14:32.213530,973605,0.751,0.9898,0.0176,6,1.81
drone_swarm,2025-05-06T10:14:32.213538,977754,1.109,0.9802,0.0145,7,2.25
drone_swarm,2025-05-07T10:14:32.213544,1002310,0.91,0.9945,0.0167,4,2.37
drone_swarm,2025-05-08T10:14:32.213551,979077,1.046,0.9697,0.0173,7,2.05
drone_swarm,2025-05-09T10:14:32.213561,1003767,1.241,0.969,0.0171,5,1.92
drone_swarm,2025-05-10T10:14:32.213568,998498,1.209,0.9663,0.0189,5,2.2
drone_swarm,2025-05-11T10:14:32.213575,972906,1.321,0.9746,0.0165,7,2.19
drone_swarm,2025-05-12T10:14:32.213583,940241,1.168,0.9667,0.0171,4,2.22
drone_swarm,2025-05-13T10:14:32.213591,990306,0.867,0.9626,0.0172,5,2.02
drone_swarm,2025-05-14T10:14:32.213603,943711,0.799,0.981,0.0165,3,2.27
drone_swarm,2025-05-15T10:14:32.213620,969129,1.474,0.9884,0.0189,3,2.49
drone_swarm,2024-11-17T10:14:32.213641,1018072,1.209,0.984,0.0154,3,2.34
drone_swarm,2024-11-18T10:14:32.213653,1028221,1.305,0.9769,0.018,6,1.87
drone_swarm,2024-11-19T10:14:32.213666,1033455,0.905,0.988,0.0179,6,2.19
drone_swarm,2024-11-20T10:14:32.213673,1031976,0.878,0.9707,0.0145,5,2.23
drone_swarm,2024-11-21T10:14:32.213684,1059444,0.952,0.9661,0.0154,7,2.45
drone_swarm,2024-11-22T10:14:32.213701,1036598,1.155,0.9725,0.0197,5,2.15
drone_swarm,2024-11-23T10:14:32.213711,993166,1.141,0.9875,0.0161,7,2.36
drone_swarm,2024-11-24T10:14:32.213718,1044510,1.32,0.9869,0.0151,6,2.16
drone_swarm,2024-11-25T10:14:32.213725,994036,0.841,0.9852,0.0176,7,2.06
drone_swarm,2024-11-26T10:14:32.213732,1015496,1.407,0.9729,0.018,5,1.9
drone_swarm,2024-11-27T10:14:32.213739,1027397,1.098,0.9758,0.0196,4,2.04
drone_swarm,2024-11-28T10:14:32.213745,1001995,1.484,0.9838,0.0149,7,2.43
drone_swarm,2024-11-29T10:14:32.213760,978795,0.725,0.9878,0.0152,6,2.16
drone_swarm,2024-11-30T10:14:32.213773,972741,0.845,0.964,0.0195,3,2.14
drone_swarm,2024-12-01T10:14:32.213784,1007350,1.177,0.9811,0.0163,6,2.45
drone_swarm,2024-12-02T10:14:32.213801,1054350,0.874,0.9602,0.0168,7,2.22
drone_swarm,2024-12-03T10:14:32.213808,987761,1.414,0.9751,0.0196,4,2.42
drone_swarm,2024-12-04T10:14:32.213820,1028297,1.428,0.9737,0.02,5,1.91
drone_swarm,2024-12-05T10:14:32.213831,988113,1.081,0.9694,0.0183,3,1.98
drone_swarm,2024-12-06T10:14:32.213845,1050562,0.987,0.9643,0.0145,3,1.92
drone_swarm,2024-12-07T10:14:32.213852,1031054,1.5,0.9775,0.0161,4,2.14
drone_swarm,2024-12-08T10:14:32.213859,985480,0.77,0.9614,0.0143,5,1.94
drone_swarm,2024-12-09T10:14:32.213866,1015582,0.942,0.9902,0.0179,3,1.82
drone_swarm,2024-12-10T10:14:32.213873,1003974,0.738,0.9639,0.0199,7,2.32
drone_swarm,2024-12-11T10:14:32.213880,1012476,1.15,0.9651,0.0155,5,1.88
drone_swarm,2024-12-12T10:14:32.213891,964709,0.85,0.9821,0.0196,7,2.22
drone_swarm,2024-12-13T10:14:32.213903,968003,1.007,0.973,0.0186,4,2.26
drone_swarm,2024-12-14T10:14:32.213918,1036002,0.983,0.9711,0.0195,5,1.97
drone_swarm,2024-12-15T10:14:32.213925,1008982,1.344,0.9926,0.016,3,2.09
drone_swarm,2024-12-16T10:14:32.213931,965008,1.423,0.9808,0.0199,7,2.0
drone_swarm,2024-12-17T10:14:32.213942,1038354,0.737,0.9803,0.0171,3,1.95
drone_swarm,2024-12-18T10:14:32.213949,1058806,1.126,0.9811,0.0171,4,2.04
drone_swarm,2024-12-19T10:14:32.213955,995223,0.836,0.9813,0.0195,3,2.41
drone_swarm,2024-12-20T10:14:32.213966,964829,1.225,0.9808,0.0197,6,2.31
drone_swarm,2024-12-21T10:14:32.213982,1032015,0.928,0.9738,0.0194,3,2.01
drone_swarm,2024-12-22T10:14:32.213989,1030899,1.066,0.9861,0.0191,3,1.85
drone_swarm,2024-12-23T10:14:32.213997,1050414,1.164,0.9759,0.0197,5,1.86
drone_swarm,2024-12-24T10:14:32.214004,1002669,1.449,0.9645,0.0183,5,1.82
drone_swarm,2024-12-25T10:14:32.214011,988662,0.745,0.9728,0.0144,7,2.03
drone_swarm,2024-12-26T10:14:32.214018,1010652,1.026,0.9723,0.0195,4,2.12
drone_swarm,2024-12-27T10:14:32.214025,980134,1.335,0.9861,0.0194,5,2.04
drone_swarm,2024-12-28T10:14:32.214032,1002411,1.483,0.9903,0.0189,7,2.2
drone_swarm,2024-12-29T10:14:32.214039,972752,0.881,0.9874,0.0149,4,2.39
drone_swarm,2024-12-30T10:14:32.214046,1049896,1.277,0.9897,0.0179,7,2.07
drone_swarm,2024-12-31T10:14:32.214053,1033964,1.332,0.9621,0.0183,6,1.91
drone_swarm,2025-01-01T10:14:32.214061,1059371,0.991,0.9871,0.0151,5,2.1
drone_swarm,2025-01-02T10:14:32.214068,984772,0.849,0.9827,0.0157,5,2.08
drone_swarm,2025-01-03T10:14:32.214075,974273,1.155,0.9774,0.0191,4,2.14
drone_swarm,2025-01-04T10:14:32.214087,1057247,0.937,0.9833,0.0144,6,2.45
drone_swarm,2025-01-05T10:14:32.214093,977709,1.286,0.9662,0.017,4,2.45
drone_swarm,2025-01-06T10:14:32.214105,966720,1.03,0.9775,0.0197,7,2.39
drone_swarm,2025-01-07T10:14:32.214112,986329,1.032,0.9699,0.0142,5,2.07
drone_swarm,2025-01-08T10:14:32.214118,1011227,1.201,0.9763,0.0173,4,2.15
drone_swarm,2025-01-09T10:14:32.214129,987916,1.093,0.9625,0.0155,5,2.12
drone_swarm,2025-01-10T10:14:32.214142,970910,1.268,0.9861,0.0183,6,2.15
drone_swarm,2025-01-11T10:14:32.214155,1008814,1.019,0.9683,0.0197,3,2.18
drone_swarm,2025-01-12T10:14:32.214162,1049539,1.125,0.9637,0.0153,6,2.27
drone_swarm,2025-01-13T10:14:32.214175,1013376,1.159,0.9821,0.0145,7,2.13
drone_swarm,2025-01-14T10:14:32.214186,1029044,1.428,0.9908,0.0189,6,1.92
drone_swarm,2025-01-15T10:14:32.214198,993224,1.395,0.9737,0.0191,4,2.19
drone_swarm,2025-01-16T10:14:32.214206,975735,0.742,0.9927,0.0158,3,1.94
drone_swarm,2025-01-17T10:14:32.214213,1014096,1.06,0.9895,0.0198,3,1.95
drone_swarm,2025-01-18T10:14:32.214220,1044144,1.277,0.9787,0.0181,6,2.24
drone_swarm,2025-01-19T10:14:32.214227,989776,1.119,0.9674,0.0141,3,1.83
drone_swarm,2025-01-20T10:14:32.214238,982224,0.793,0.9725,0.0171,5,1.95
drone_swarm,2025-01-21T10:14:32.214251,1033965,0.984,0.9929,0.0192,6,2.1
drone_swarm,2025-01-22T10:14:32.214268,1017200,1.017,0.9825,0.0156,7,2.36
drone_swarm,2025-01-23T10:14:32.214275,1023628,1.271,0.972,0.0184,6,1.85
drone_swarm,2025-01-24T10:14:32.214282,1060093,0.815,0.9685,0.0188,3,2.46
drone_swarm,2025-01-25T10:14:32.214289,1027163,1.034,0.9604,0.0175,7,1.9
drone_swarm,2025-01-26T10:14:32.214295,1018895,0.962,0.9633,0.0191,4,1.81
drone_swarm,2025-01-27T10:14:32.214302,1060391,1.373,0.9753,0.0195,6,1.93
drone_swarm,2025-01-28T10:14:32.214309,1000762,0.965,0.9672,0.0166,3,1.98
drone_swarm,2025-01-29T10:14:32.214316,1033160,1.33,0.9779,0.0178,4,2.25
drone_swarm,2025-01-30T10:14:32.214323,1050054,0.761,0.9708,0.0179,7,2.26
drone_swarm,2025-01-31T10:14:32.214330,973155,1.464,0.9787,0.0195,6,1.9
drone_swarm,2025-02-01T10:14:32.214337,979697,1.189,0.9812,0.018,5,2.33
drone_swarm,2025-02-02T10:14:32.214344,1012364,1.487,0.9722,0.0173,7,2.42
drone_swarm,2025-02-03T10:14:32.214351,980540,1.369,0.9781,0.0196,4,2.15
drone_swarm,2025-02-04T10:14:32.214358,1011346,0.914,0.9839,0.0182,7,2.32
drone_swarm,2025-02-05T10:14:32.214365,1040720,0.869,0.9831,0.0171,6,2.44
drone_swarm,2025-02-06T10:14:32.214372,1044718,0.886,0.9718,0.0141,4,2.43
drone_swarm,2025-02-07T10:14:32.214379,981803,1.145,0.9739,0.016,3,2.33
drone_swarm,2025-02-08T10:14:32.214388,1052666,1.179,0.9677,0.0199,4,2.11
drone_swarm,2025-02-09T10:14:32.214395,997899,0.9,0.966,0.0146,4,2.02
drone_swarm,2025-02-10T10:14:32.214405,1038065,1.471,0.9887,0.0156,5,2.2
drone_swarm,2025-02-11T10:14:32.214415,1012788,0.856,0.9713,0.0197,7,1.86
drone_swarm,2025-02-12T10:14:32.214427,991470,1.294,0.9768,0.0197,6,1.8
drone_swarm,2025-02-13T10:14:32.214438,1053483,0.787,0.9684,0.0199,5,2.39
drone_swarm,2025-02-14T10:14:32.214451,982837,0.917,0.994,0.0158,7,2.3
drone_swarm,2025-02-15T10:14:32.214460,985280,1.483,0.9706,0.0157,5,1.99
drone_swarm,2025-02-16T10:14:32.214467,976289,0.983,0.963,0.0162,5,2.28
drone_swarm,2025-02-17T10:14:32.214479,992611,0.701,0.9704,0.0151,3,2.07
drone_swarm,2025-02-18T10:14:32.214496,985926,0.811,0.9943,0.0188,3,2.08
drone_swarm,2025-02-19T10:14:32.214507,1007950,0.976,0.9766,0.0182,6,2.35
drone_swarm,2025-02-20T10:14:32.214515,983558,0.816,0.9641,0.0177,3,2.28
drone_swarm,2025-02-21T10:14:32.214522,1022856,0.978,0.9646,0.0179,5,2.05
drone_swarm,2025-02-22T10:14:32.214529,1015711,1.125,0.9755,0.0189,5,2.25
drone_swarm,2025-02-23T10:14:32.214536,1062359,1.444,0.9615,0.018,7,2.17
drone_swarm,2025-02-24T10:14:32.214543,1038422,0.828,0.985,0.0154,7,1.85
drone_swarm,2025-02-25T10:14:32.214550,1032548,1.169,0.969,0.0177,7,2.47
drone_swarm,2025-02-26T10:14:32.214560,969013,0.718,0.9695,0.018,5,2.15
drone_swarm,2025-02-27T10:14:32.214566,1044505,1.226,0.9733,0.0155,4,1.88
drone_swarm,2025-02-28T10:14:32.214576,999053,1.081,0.972,0.0179,6,1.98
drone_swarm,2025-03-01T10:14:32.214583,986728,0.909,0.9654,0.0197,3,2.09
drone_swarm,2025-03-02T10:14:32.214590,989845,1.41,0.9615,0.0162,5,2.48
drone_swarm,2025-03-03T10:14:32.214600,1011757,1.104,0.9913,0.0196,6,2.19
drone_swarm,2025-03-04T10:14:32.214607,1025427,1.315,0.9908,0.0161,6,2.45
drone_swarm,2025-03-05T10:14:32.214614,991784,0.711,0.98,0.0181,7,2.4
drone_swarm,2025-03-06T10:14:32.214621,987695,1.157,0.9645,0.019,6,2.03
drone_swarm,2025-03-07T10:14:32.214628,1063342,1.276,0.9729,0.0189,5,2.0
drone_swarm,2025-03-08T10:14:32.214634,965652,1.065,0.9619,0.0191,4,1.91
drone_swarm,2025-03-09T10:14:32.214641,1046771,1.094,0.9706,0.018,6,1.86
drone_swarm,2025-03-10T10:14:32.214649,1014070,0.732,0.9603,0.0174,5,1.81
drone_swarm,2025-03-11T10:14:32.214655,986582,1.147,0.9776,0.0168,3,1.84
drone_swarm,2025-03-12T10:14:32.214662,1005611,0.896,0.9698,0.0147,4,2.12
drone_swarm,2025-03-13T10:14:32.214674,1055783,0.933,0.9727,0.0174,7,2.02
drone_swarm,2025-03-14T10:14:32.214686,981898,1.381,0.9833,0.0178,6,2.18
drone_swarm,2025-03-15T10:14:32.214712,1055089,1.278,0.969,0.0157,6,2.29
drone_swarm,2025-03-16T10:14:32.214719,1005628,0.901,0.9905,0.0158,6,2.21
drone_swarm,2025-03-17T10:14:32.214726,1038518,1.203,0.9901,0.0168,7,2.44
drone_swarm,2025-03-18T10:14:32.214736,1052873,1.126,0.9885,0.0151,7,2.32
drone_swarm,2025-03-19T10:14:32.214743,979995,1.25,0.9661,0.0176,6,2.02
drone_swarm,2025-03-20T10:14:32.214750,969468,0.844,0.9926,0.0199,4,2.0
drone_swarm,2025-03-21T10:14:32.214761,1023703,1.463,0.988,0.0187,6,2.34
drone_swarm,2025-03-22T10:14:32.214773,1028402,1.283,0.9752,0.0197,3,2.11
drone_swarm,2025-03-23T10:14:32.214794,989896,0.868,0.9918,0.0191,7,2.11
drone_swarm,2025-03-24T10:14:32.214803,1032798,0.784,0.9698,0.0146,4,2.03
drone_swarm,2025-03-25T10:14:32.214815,1002182,0.858,0.9877,0.016,6,2.41
drone_swarm,2025-03-26T10:14:32.214828,1052389,1.324,0.9799,0.0161,5,1.91
drone_swarm,2025-03-27T10:14:32.214838,1019122,1.2,0.9672,0.0181,5,2.17
drone_swarm,2025-03-28T10:14:32.214845,971567,0.928,0.979,0.0187,7,2.3
drone_swarm,2025-03-29T10:14:32.214852,978833,0.714,0.9809,0.0143,3,2.38
drone_swarm,2025-03-30T10:14:32.214859,994683,1.314,0.9787,0.016,6,1.87
drone_swarm,2025-03-31T10:14:32.214866,1020531,0.921,0.9853,0.0159,5,1.84
drone_swarm,2025-04-01T10:14:32.214872,985615,0.732,0.9709,0.0188,4,2.5
drone_swarm,2025-04-02T10:14:32.214879,1021794,0.714,0.9935,0.0157,4,2.27
drone_swarm,2025-04-03T10:14:32.214886,969041,1.37,0.9631,0.0179,6,2.25
drone_swarm,2025-04-04T10:14:32.214893,1037521,1.365,0.9835,0.0177,4,1.9
drone_swarm,2025-04-05T10:14:32.214900,974523,1.339,0.9791,0.0199,6,1.92
drone_swarm,2025-04-06T10:14:32.214913,1006231,1.244,0.9875,0.0166,5,2.27
drone_swarm,2025-04-07T10:14:32.214920,1060874,1.124,0.9734,0.0157,3,1.89
drone_swarm,2025-04-08T10:14:32.214927,1017238,1.076,0.9851,0.0157,6,2.23
drone_swarm,2025-04-09T10:14:32.214934,1026069,1.022,0.9895,0.0148,4,2.42
drone_swarm,2025-04-10T10:14:32.215198,999856,1.274,0.9632,0.0152,5,2.14
drone_swarm,2025-04-11T10:14:32.215226,1007009,1.425,0.974,0.015,6,1.83
drone_swarm,2025-04-12T10:14:32.215236,1052681,0.714,0.965,0.0187,7,2.25
drone_swarm,2025-04-13T10:14:32.215262,1030180,0.98,0.976,0.0194,5,1.99
drone_swarm,2025-04-14T10:14:32.215270,1009230,1.369,0.9804,0.0146,4,2.18
drone_swarm,2025-04-15T10:14:32.215280,1060662,0.937,0.9921,0.0185,6,1.99
drone_swarm,2025-04-16T10:14:32.215288,1033129,1.253,0.9723,0.0189,4,2.44
drone_swarm,2025-04-17T10:14:32.215297,976814,1.049,0.9913,0.0151,3,2.27
drone_swarm,2025-04-18T10:14:32.215309,1003203,0.865,0.9751,0.0197,3,2.2
drone_swarm,2025-04-19T10:14:32.215318,1042826,0.832,0.9888,0.0146,5,2.2
drone_swarm,2025-04-20T10:14:32.215325,1055643,1.405,0.9875,0.019,4,2.35
drone_swarm,2025-04-21T10:14:32.215331,1008138,1.227,0.9907,0.0142,7,2.23
drone_swarm,2025-04-22T10:14:32.215339,1016280,1.37,0.9847,0.016,7,2.05
drone_swarm,2025-04-23T10:14:32.215346,1044541,1.01,0.9679,0.0191,6,2.08
drone_swarm,2025-04-24T10:14:32.215356,1056935,1.413,0.9623,0.0156,6,1.82
drone_swarm,2025-04-25T10:14:32.215363,1029650,0.953,0.9698,0.0184,7,2.23
drone_swarm,2025-04-26T10:14:32.215370,1035044,1.228,0.9918,0.015,3,2.36
drone_swarm,2025-04-27T10:14:32.215377,986987,1.283,0.9862,0.0166,6,2.3
drone_swarm,2025-04-28T10:14:32.215384,1004425,0.77,0.9707,0.0163,6,2.11
drone_swarm,2025-04-29T10:14:32.215391,1025822,1.437,0.9891,0.0183,3,2.28
drone_swarm,2025-04-30T10:14:32.215398,1005020,1.106,0.9609,0.015,4,2.42
drone_swarm,2025-05-01T10:14:32.215405,1033387,1.434,0.9645,0.0161,6,1.9
drone_swarm,2025-05-02T10:14:32.215414,974621,0.782,0.9946,0.018,3,2.12
drone_swarm,2025-05-03T10:14:32.215421,1001951,0.769,0.9897,0.017,4,2.15
drone_swarm,2025-05-04T10:14:32.215428,972803,1.414,0.9905,0.0143,4,2.4
drone_swarm,2025-05-05T10:14:32.215438,1062928,1.477,0.9616,0.0195,7,2.17
drone_swarm,2025-05-06T10:14:32.215445,1047232,0.726,0.9789,0.0196,5,1.88
drone_swarm,2025-05-07T10:14:32.215452,1060281,1.112,0.9625,0.0165,7,2.28
drone_swarm,2025-05-08T10:14:32.215459,1014830,1.139,0.9892,0.0197,6,1.88
drone_swarm,2025-05-09T10:14:32.215466,1003919,1.188,0.9769,0.0149,6,2.04
drone_swarm,2025-05-10T10:14:32.215473,1029121,1.166,0.9726,0.0142,6,2.4
drone_swarm,2025-05-11T10:14:32.215480,1053895,1.302,0.9837,0.0152,4,2.45
drone_swarm,2025-05-12T10:14:32.215490,1031976,1.023,0.9736,0.0188,7,2.2
drone_swarm,2025-05-13T10:14:32.215497,1033231,1.417,0.9647,0.0187,4,1.93
drone_swarm,2025-05-14T10:14:32.215504,1055948,0.893,0.9907,0.0185,5,1.99
drone_swarm,2025-05-15T10:14:32.215511,1046718,1.482,0.9658,0.0178,7,2.43
drone_swarm,2024-05-16T10:14:32.215539,836699,0.757,0.9641,0.0192,6,2.11
drone_swarm,2024-05-17T10:14:32.215547,836084,0.944,0.9619,0.0156,7,2.1
drone_swarm,2024-05-18T10:14:32.215554,853282,1.109,0.9621,0.0165,3,2.27
drone_swarm,2024-05-19T10:14:32.215561,830388,1.285,0.9704,0.0171,5,2.43
