scroll_id,class,glyphs,energy_w,dag_depth,complexity
scroll_llm_000009,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000010,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000011,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000012,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000013,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000014,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000015,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000016,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000017,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000018,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000019,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000020,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000021,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000022,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000023,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000024,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000025,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000026,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000027,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000028,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000029,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000030,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000031,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000032,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000033,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000034,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000035,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000036,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000037,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000038,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000039,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000040,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000041,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000042,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000043,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000044,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000045,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000046,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000047,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000048,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000049,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000050,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000051,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000052,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000053,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000054,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000055,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000056,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000057,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000058,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000059,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000060,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000061,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000062,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000063,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000064,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000065,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000066,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000067,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000068,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000069,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000070,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000071,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000072,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000073,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000074,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000075,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000076,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000077,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000078,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000079,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000080,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000081,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000082,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000083,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000084,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000085,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000086,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000087,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000088,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000089,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000090,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000091,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000092,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000093,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000094,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000095,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000096,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000097,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000098,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000099,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000100,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000101,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000102,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000103,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000104,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000105,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000106,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000107,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000108,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000109,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000110,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000111,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000112,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000113,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000114,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000115,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000116,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000117,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000118,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000119,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000120,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000121,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000122,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000123,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000124,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000125,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000126,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000127,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000128,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000129,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000130,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000131,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000132,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000133,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000134,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000135,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000136,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000137,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000138,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000139,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000140,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000141,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000142,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000143,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000144,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000145,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000146,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000147,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000148,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000149,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000150,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000151,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000152,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000153,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000154,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000155,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000156,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000157,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000158,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000159,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000160,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000161,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000162,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000163,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000164,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000165,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000166,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000167,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000168,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000169,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000170,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000171,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000172,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000173,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000174,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000175,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000176,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000177,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000178,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000179,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000180,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000181,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000182,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000183,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000184,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000185,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000186,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000187,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000188,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000189,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000190,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000191,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000192,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000193,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000194,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000195,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000196,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000197,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000198,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000199,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000200,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000201,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000202,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000203,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000204,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000205,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000206,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000207,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000208,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000209,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000210,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000211,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000212,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000213,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000214,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000215,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000216,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000217,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000218,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000219,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000220,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000221,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000222,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000223,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000224,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000225,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000226,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000227,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000228,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000229,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000230,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000231,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000232,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000233,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000234,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000235,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000236,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000237,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000238,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000239,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000240,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000241,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000242,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000243,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000244,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000245,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000246,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000247,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000248,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000249,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000250,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000251,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000252,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000253,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000254,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000255,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000256,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000257,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000258,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000259,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000260,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000261,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000262,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000263,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000264,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000265,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000266,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000267,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000268,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000269,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000270,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000271,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000272,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000273,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000274,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000275,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000276,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000277,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000278,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000279,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000280,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000281,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000282,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000283,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000284,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000285,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000286,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000287,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000288,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000289,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000290,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000291,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000292,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000293,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000294,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000295,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000296,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000297,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000298,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000299,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000300,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000301,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000302,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000303,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000304,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000305,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000306,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000307,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000308,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000309,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000310,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000311,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000312,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000313,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000314,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000315,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000316,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000317,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000318,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000319,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000320,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000321,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000322,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000323,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000324,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000325,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000326,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000327,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000328,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000329,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000330,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000331,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000332,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000333,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000334,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000335,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000336,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000337,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000338,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000339,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000340,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000341,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000342,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000343,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000344,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000345,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000346,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000347,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000348,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000349,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000350,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000351,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000352,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000353,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000354,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000355,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000356,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000357,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000358,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000359,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000360,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000361,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000362,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000363,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000364,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000365,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000366,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000367,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000368,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000369,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000370,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000371,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000372,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000373,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000374,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000375,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000376,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000377,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000378,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000379,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000380,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000381,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000382,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000383,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000384,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000385,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000386,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000387,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000388,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000389,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000390,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000391,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000392,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000393,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000394,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000395,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000396,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000397,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000398,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000399,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000400,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000401,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000402,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000403,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000404,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000405,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000406,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000407,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000408,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000409,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000410,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000411,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000412,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000413,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000414,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000415,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000416,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000417,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000418,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000419,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000420,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000421,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000422,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000423,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000424,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000425,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000426,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000427,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000428,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000429,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000430,llm,🜁🜃🜋,0.017,4,0.7
scroll_llm_000431,llm,🜁🜃🜋,0.017,4,0.7
