scroll_id,class,glyphs,execution_time_ms,coherence,timestamp
scroll_07293d59,robotics,🜰🜁🜁,1.029,0.9862,2025-05-16T03:07:37
scroll_6ff69d5f,robotics,🔷🜰🜅,1.0256,0.9688,2025-05-16T20:55:39
scroll_6294f8d3,llm,🜃🜅🔷🜌,1.1508,0.9656,2025-05-16T20:51:41
scroll_444bec36,robotics,🜄🜄🜄🜰,0.866,0.9613,2025-05-16T08:32:42
scroll_3a7112f2,robotics,🔷🜰🜌,1.1196,0.9619,2025-05-16T04:35:03
scroll_c3830b0b,crypto,🜅🔷🜋,1.2462,0.9541,2025-05-16T01:20:33
scroll_f598850a,robotics,🜰🜌🜃,0.9712,0.9676,2025-05-16T20:02:56
scroll_1ef8ce8a,robotics,🔷🜰🜌🜄🜁,1.1097,0.9531,2025-05-16T12:31:16
scroll_941117e1,robotics,🜁🜁🜌🜄,0.9343,0.9599,2025-05-16T01:29:17
scroll_570727c2,llm,🜄🔷🜄🜃🜃,1.0287,0.955,2025-05-16T14:53:02
scroll_8ca4cefd,robotics,🜰🔷🜃🜋,1.2364,0.9776,2025-05-16T03:28:11
scroll_a8b06f92,robotics,🜄🜰🜃🜄🜅🜋,1.0828,0.9819,2025-05-16T13:29:38
scroll_a4e191a9,llm,🜅🜌🜋🔷🜃,0.8574,0.9664,2025-05-16T23:52:25
scroll_6beeb716,llm,🜁🜋🜃,0.9297,0.9764,2025-05-16T04:26:10
scroll_400a0cd8,robotics,🜅🜄🜋,0.9504,0.9681,2025-05-16T06:08:12
scroll_aadb8f1d,crypto,🜅🜁🜰🜄🜃🜌,1.0582,0.9699,2025-05-16T05:26:20
scroll_ac9ca7e9,crypto,🜁🜌🜰🔷🜰,1.1612,0.9862,2025-05-16T06:56:35
scroll_f8ae48a3,crypto,🜅🜅🜋,1.1133,0.9567,2025-05-16T00:42:47
scroll_605f38a9,robotics,🜁🔷🜅🔷🜰🜁,0.8554,0.9565,2025-05-16T02:02:44
scroll_95671eb1,llm,🔷🜋🔷🜌🜌,1.0701,0.9519,2025-05-16T23:35:33
scroll_5475d9ee,llm,🜌🜋🜋🜰🔷🜃,1.0411,0.9644,2025-05-16T19:21:05
scroll_4e5741b9,robotics,🜋🜁🜋🜃🜅,1.0135,0.9607,2025-05-16T14:30:05
scroll_680bcc5f,llm,🜄🜋🔷🜌🜃🜃,1.1445,0.9761,2025-05-16T00:32:04
scroll_8219f400,llm,🔷🜁🜋🜰🜄,0.8792,0.963,2025-05-16T21:31:08
scroll_92bcc326,crypto,🔷🜋🜄🜰🜅🔷,0.9323,0.979,2025-05-16T06:51:30
scroll_b496e4eb,llm,🜁🔷🜄🜁🜰,0.9449,0.978,2025-05-16T23:22:11
scroll_c26058d7,robotics,🜁🜌🜅🜄🜃🜄,0.8583,0.9707,2025-05-16T00:11:00
scroll_fef9aed4,llm,🜃🜅🜅🔷,1.2188,0.9515,2025-05-16T10:37:55
scroll_bb4cee8e,llm,🜋🜌🔷,0.9438,0.9824,2025-05-16T15:36:55
scroll_e1ec2aa5,crypto,🜋🜌🜰🜁,1.0616,0.9591,2025-05-16T18:20:41
scroll_bad2877a,llm,🜄🜰🜌,0.9811,0.9528,2025-05-16T11:51:12
scroll_8eec192f,llm,🜌🜁🔷🜁🜄🜁,0.9929,0.9568,2025-05-16T14:16:01
scroll_45441902,llm,🜄🜋🜄🜃🔷,1.1854,0.9824,2025-05-16T15:09:19
scroll_c1e11060,crypto,🜋🔷🜃🔷🜁🜅,1.1147,0.9757,2025-05-16T05:31:18
scroll_1bd34a4b,robotics,🜁🜁🜃🜰🔷,1.1631,0.9563,2025-05-16T23:19:32
scroll_8c9f2ac0,crypto,🜰🜋🜌🜅🔷,0.9049,0.9573,2025-05-16T17:51:31
scroll_46ed9001,crypto,🜄🜋🜃🜋🜃🜰,0.9607,0.9822,2025-05-16T08:13:18
scroll_0c73aef5,llm,🜄🜄🜁🜄🜅,0.9594,0.9544,2025-05-16T11:15:23
scroll_f5b00300,robotics,🜄🜌🜅🜁🜰,0.9226,0.9584,2025-05-16T23:09:47
scroll_ff26bb03,robotics,🜰🜌🜄🜌🜰🜌,1.1794,0.9835,2025-05-16T04:34:29
scroll_1d94a03f,llm,🜰🜃🜁🜁🜌,0.9743,0.9691,2025-05-16T06:26:54
scroll_1b306eda,crypto,🜋🜌🜃🜁,0.9234,0.9614,2025-05-16T11:48:47
scroll_5fbcceab,llm,🜅🜅🜁🜁,1.186,0.9838,2025-05-16T21:28:36
scroll_b6f2ac03,crypto,🜃🔷🜋🜋🜋🜋,1.1071,0.9621,2025-05-16T10:20:40
scroll_f9e20f30,crypto,🜁🜄🜌,1.153,0.9665,2025-05-16T17:30:21
scroll_c970c360,llm,🔷🜃🔷🜁🜅,1.2254,0.9645,2025-05-16T17:20:15
scroll_73cbda5a,robotics,🜌🜁🜁,0.9887,0.9836,2025-05-16T15:23:27
scroll_13e9a480,crypto,🜌🜋🜰🜌,1.2432,0.9565,2025-05-16T06:48:20
scroll_e0ce0378,robotics,🜋🜃🜃🔷🜁🜄,0.9406,0.9677,2025-05-16T00:49:59
scroll_fc9b2627,crypto,🔷🜃🜰🜄🜃,0.932,0.9592,2025-05-16T23:39:38
scroll_d7e5c595,crypto,🜅🜃🜌🜰🔷,1.1102,0.9855,2025-05-16T08:06:08
scroll_decb47b0,robotics,🜄🜋🜁🜄,1.0872,0.9716,2025-05-16T02:08:40
scroll_1c506e98,crypto,🜋🜰🔷,1.2494,0.9539,2025-05-16T17:31:05
scroll_49bf1825,llm,🔷🜌🜌,1.0756,0.9882,2025-05-16T23:17:16
scroll_b66c4cd9,llm,🜃🜃🜰🜰🜅,1.1059,0.9627,2025-05-16T21:32:19
scroll_40004d7d,llm,🜌🜄🜰🜃🔷🜃,0.9783,0.9518,2025-05-16T11:50:40
scroll_988b1479,llm,🜁🜃🜅,0.9545,0.9785,2025-05-16T02:45:59
scroll_68c8fff3,robotics,🔷🜌🜁🜃,1.15,0.9502,2025-05-16T22:01:46
scroll_4e711d48,robotics,🜅🜰🜅🜃,1.1781,0.9754,2025-05-16T12:38:59
scroll_6d882814,llm,🜁🜄🔷🜌,1.1646,0.9686,2025-05-16T05:20:24
scroll_68b1ae35,robotics,🜰🔷🜰🜌,1.1989,0.9896,2025-05-16T21:30:32
scroll_6fbace58,robotics,🜄🜋🜄🜁,1.0312,0.9864,2025-05-16T09:12:28
scroll_7341b18d,crypto,🜅🜁🜃🜃,1.0802,0.9893,2025-05-16T04:01:18
scroll_857e0142,llm,🜃🜰🜋🜰🜄🜁,0.8956,0.9795,2025-05-16T08:49:42
scroll_d00f80a5,robotics,🜃🜰🜁🜄🜄🜅,1.027,0.9624,2025-05-16T04:47:34
scroll_2843fbf0,robotics,🜌🜰🜃🜅🔷,1.0931,0.964,2025-05-16T08:38:53
scroll_fd53490a,robotics,🜃🜃🜃🜌🜅🔷,0.9662,0.9519,2025-05-16T19:08:57
scroll_d7078870,llm,🔷🔷🜁,0.8841,0.9732,2025-05-16T01:14:29
scroll_08306390,llm,🜰🜁🜃🜁🜄🜋,1.0361,0.9628,2025-05-16T00:01:55
scroll_d130aad2,llm,🔷🜅🜰,0.8507,0.9586,2025-05-16T22:59:14
scroll_6e2d9072,crypto,🜅🜄🜅🜅🜰,1.0654,0.9755,2025-05-16T14:50:36
scroll_32899515,robotics,🜁🜋🜌🔷🜰,0.998,0.9602,2025-05-16T23:29:11
scroll_eddff505,robotics,🜄🜅🜰,0.9851,0.95,2025-05-16T06:57:17
scroll_e144c2a6,robotics,🜅🜰🜁,0.8749,0.9813,2025-05-16T03:21:07
scroll_ce7e7fb8,robotics,🜅🔷🜃🜰🜃,1.0099,0.9891,2025-05-16T10:05:33
scroll_80b90737,llm,🜁🜁🜁🜋,1.1455,0.9553,2025-05-16T12:50:28
scroll_d58db414,llm,🜋🔷🜌🜁🜋🜄,1.0962,0.9835,2025-05-16T15:10:41
scroll_1a64f42c,llm,🜅🜌🜰,0.9715,0.9877,2025-05-16T09:51:18
scroll_5abe45d1,crypto,🜰🜅🜅🔷🜁🜃,1.2264,0.989,2025-05-16T13:08:20
scroll_26491913,llm,🜋🜃🔷,1.1038,0.9536,2025-05-16T00:19:40
scroll_ef4e4d1f,crypto,🜰🜋🜌🜃,0.9416,0.9808,2025-05-16T05:43:55
scroll_179196f2,llm,🜃🜰🜋🜋🜅,0.8755,0.9863,2025-05-16T01:06:14
scroll_15f72337,robotics,🜃🜁🜁,1.1137,0.9723,2025-05-16T02:21:00
scroll_c7aec7b3,robotics,🜋🜅🜅,0.9926,0.9731,2025-05-16T11:33:18
scroll_008b4f64,robotics,🔷🜌🜰,1.2171,0.9693,2025-05-16T17:17:44
scroll_e70aeb82,crypto,🔷🜄🜌,1.0483,0.9698,2025-05-16T17:48:41
scroll_614462da,llm,🜄🜃🜋,1.0146,0.9709,2025-05-16T20:22:46
scroll_d7a26776,crypto,🜁🜄🜋,0.8524,0.9551,2025-05-16T03:18:19
scroll_6d22440e,robotics,🔷🔷🜁🔷🔷🜅,1.1725,0.9811,2025-05-16T11:28:47
scroll_e4c565f9,crypto,🜰🜰🜁🜌🔷,0.9435,0.9752,2025-05-16T05:28:10
scroll_ff653d57,robotics,🔷🜌🜌🜃🜋🜌,1.2232,0.9798,2025-05-16T18:30:15
scroll_60e14d32,llm,🜁🜄🜁🜋🜄🜄,1.2441,0.9873,2025-05-16T08:22:32
scroll_981faf00,llm,🜄🔷🜄🜁🜄🜄,1.064,0.9535,2025-05-16T23:57:18
scroll_55d7bfec,crypto,🔷🜋🜃🜁🜃🜄,1.2151,0.9527,2025-05-16T11:22:16
scroll_72233e12,llm,🜋🜁🜄,1.0242,0.9633,2025-05-16T15:02:09
scroll_015c299d,robotics,🜁🜄🜄🜌🜋,0.9039,0.9632,2025-05-16T18:25:18
scroll_a2abda8d,llm,🜌🜄🜃🜃,1.0542,0.9724,2025-05-16T10:45:32
scroll_a40976da,robotics,🜋🜄🜌,1.0479,0.9648,2025-05-16T06:15:26
scroll_9e4c7e45,crypto,🜋🜅🔷🔷🜌,1.1124,0.9543,2025-05-16T20:47:14
scroll_476c8501,llm,🜌🜌🔷🜌🜰🜃,1.0984,0.9656,2025-05-16T15:43:39
scroll_038840dd,robotics,🜄🜄🜌🜃🜌🜄,1.1472,0.9507,2025-05-16T08:22:15
scroll_a2bc47ca,llm,🜅🜅🜄,0.9511,0.9563,2025-05-16T17:23:34
scroll_89db37f2,robotics,🜌🜌🔷,1.1223,0.9599,2025-05-16T07:36:23
scroll_1ca18706,crypto,🜄🜰🜰🜄🜋🜰,1.2111,0.9651,2025-05-16T12:26:12
scroll_e5ceef59,crypto,🜁🜰🜰🜅🜅🜃,1.1874,0.9716,2025-05-16T17:38:57
scroll_2d945fe7,llm,🜌🜁🜃🜌🜰,0.9661,0.9758,2025-05-16T21:21:48
scroll_1bb67026,llm,🔷🜄🜋🜰,1.1869,0.9766,2025-05-16T02:59:00
scroll_85806d44,crypto,🜰🜄🜃🜰,1.1183,0.9735,2025-05-16T09:12:25
scroll_61c049dd,crypto,🜅🜃🜁,1.1771,0.9636,2025-05-16T10:49:14
scroll_6c47ec21,llm,🔷🜋🜄,0.9159,0.9541,2025-05-16T02:10:24
scroll_ee20d1da,robotics,🜋🜄🜄🔷🜃🜅,1.207,0.9658,2025-05-16T07:17:02
scroll_ba2166f8,crypto,🔷🜃🜃🔷,0.9303,0.9819,2025-05-16T23:45:19
scroll_ee28176d,llm,🜋🜌🔷🜁,0.8917,0.9601,2025-05-16T10:46:43
scroll_18b549e8,crypto,🜁🜌🜌🜃🜰,0.8712,0.9537,2025-05-16T09:47:55
scroll_11ef13e6,crypto,🜄🔷🜰,0.9862,0.9734,2025-05-16T01:05:49
scroll_91cd211b,robotics,🜰🜄🜌🜰🜋🜋,0.865,0.9514,2025-05-16T14:52:08
scroll_26faaa8a,crypto,🜁🜌🜄🜄🔷,1.0954,0.9834,2025-05-16T11:39:55
scroll_3e4cf383,crypto,🜰🜌🜁🜃,1.024,0.9661,2025-05-16T08:53:04
scroll_29149e01,llm,🜅🜰🜋🜋,1.1833,0.9749,2025-05-16T05:00:09
scroll_2402750b,crypto,🜌🔷🜰🜁🔷🜄,1.0985,0.9682,2025-05-16T13:50:25
scroll_95544cd0,llm,🜰🜌🜅,0.9288,0.9872,2025-05-16T14:18:42
scroll_22d2c39f,crypto,🜰🔷🜌🜌🜰🜋,0.9493,0.9735,2025-05-16T22:29:20
scroll_da58da44,robotics,🜅🜅🜅,1.0212,0.9778,2025-05-16T04:51:43
scroll_ec475cf3,robotics,🜰🜰🜅,1.0644,0.9699,2025-05-16T17:52:55
scroll_dc643fa3,robotics,🜄🜅🜋🜋🜅🜁,1.053,0.9845,2025-05-16T08:37:34
scroll_7283331f,llm,🜃🜁🔷🜋🜄,1.2175,0.9713,2025-05-16T01:56:09
scroll_89e7bece,crypto,🜋🜌🜋🜁,1.1593,0.9525,2025-05-16T11:37:15
scroll_1a3dde66,crypto,🜌🔷🜁🜅🜌,1.175,0.9621,2025-05-16T15:09:15
scroll_ec1bdf7c,robotics,🜁🜋🜄🜰🜌,1.2286,0.9754,2025-05-16T21:50:16
scroll_2d5f8c04,llm,🜁🜄🜄🜄🔷,1.1964,0.9513,2025-05-16T15:17:46
scroll_9d3e5234,crypto,🜋🜄🜁,0.8549,0.9618,2025-05-16T09:29:32
scroll_10e26835,robotics,🜋🜁🜁🜄,0.9059,0.9811,2025-05-16T08:33:46
scroll_83a30e5e,llm,🜃🜋🜋,1.2241,0.9687,2025-05-16T03:49:19
scroll_515eb031,robotics,🔷🜁🜁,1.0193,0.9876,2025-05-16T23:52:24
scroll_d376391d,crypto,🜅🜰🜃🔷,0.8869,0.9841,2025-05-16T23:38:50
scroll_238ae974,robotics,🔷🜃🜋,1.0766,0.9711,2025-05-16T15:50:14
scroll_6e75bedc,llm,🔷🜋🜌🜁🜃🜃,1.1944,0.9879,2025-05-16T20:21:04
scroll_88d02c78,llm,🜌🜅🜁🜅🜄🜰,1.0222,0.9778,2025-05-16T20:12:58
scroll_001a82a0,llm,🜅🜁🜰🜰🔷,1.0607,0.9645,2025-05-16T12:21:34
scroll_d1b6f20a,llm,🔷🜄🜄🜋,1.1291,0.9769,2025-05-16T12:38:38
scroll_3811cfe9,llm,🜃🜅🜃🜌🜁,1.061,0.9568,2025-05-16T11:26:43
scroll_769cee2e,llm,🜌🜌🜌,1.2097,0.9579,2025-05-16T11:54:36
scroll_61c097f3,llm,🔷🜰🜄,1.2124,0.9724,2025-05-16T20:20:46
scroll_c72f3e32,crypto,🔷🔷🜌🜋🜌,1.0971,0.9743,2025-05-16T05:24:52
scroll_b4094159,crypto,🜅🜌🜃,0.9816,0.9768,2025-05-16T05:31:09
scroll_3c3db7ea,robotics,🜁🜰🔷🜋🜋,0.9744,0.9732,2025-05-16T02:48:03
scroll_d86a5882,llm,🜁🜰🜅🜋🜅,1.1961,0.961,2025-05-16T04:01:17
scroll_c761379f,crypto,🜌🜰🜅🜰🜄,0.8859,0.9655,2025-05-16T07:27:32
scroll_9ccbc793,llm,🜌🜁🜋,0.9986,0.9755,2025-05-16T00:50:30
scroll_f5e19d0d,llm,🜌🜰🜋🜁🜄,1.1728,0.9562,2025-05-16T11:47:55
scroll_ec034310,robotics,🜄🜁🔷🜃,1.0311,0.9731,2025-05-16T09:19:43
scroll_83133ab8,robotics,🜰🜰🜋,0.9609,0.9644,2025-05-16T16:23:49
scroll_82abd0ef,robotics,🜅🔷🜄,0.9681,0.9792,2025-05-16T19:58:23
scroll_27a15092,robotics,🜋🜋🜃🜅🜁,0.9085,0.9647,2025-05-16T09:09:08
scroll_3ff6eefb,crypto,🜁🜰🔷🜅🔷,1.0088,0.9793,2025-05-16T17:59:21
scroll_e1299e34,robotics,🜅🜌🜃🜁,1.1881,0.9868,2025-05-16T04:57:01
scroll_b8a7fddc,robotics,🜃🜅🜃🜌🜋🜃,1.1427,0.9702,2025-05-16T10:25:54
scroll_90a9fddb,llm,🜄🜁🜃🜅🜄🜰,0.9508,0.9805,2025-05-16T23:07:15
scroll_b21cf2c7,llm,🜁🜅🜁🜃,0.9073,0.9551,2025-05-16T00:43:49
scroll_616f9e4e,robotics,🜃🜁🜋,0.9923,0.9636,2025-05-16T16:44:38
scroll_adb8349b,llm,🔷🜰🜌,0.9263,0.9881,2025-05-16T22:20:59
scroll_3423a8e7,crypto,🜋🜅🜰,1.0829,0.989,2025-05-16T00:53:54
scroll_2c1b789e,crypto,🔷🜃🔷🜌🔷🜌,1.1454,0.9737,2025-05-16T13:03:37
scroll_56d73ff7,crypto,🔷🜌🜅,0.8969,0.9533,2025-05-16T08:00:26
scroll_2d4ac72e,llm,🔷🜃🔷,1.0431,0.9586,2025-05-16T14:08:56
scroll_ab2be0c0,crypto,🜌🜄🜰🜅🔷,0.8895,0.9875,2025-05-16T05:46:57
scroll_db5055e0,crypto,🔷🜄🜌🜋,0.9797,0.9734,2025-05-16T09:13:37
scroll_90d66aea,llm,🜁🔷🜌🜅🜋,0.9353,0.9531,2025-05-16T00:07:52
scroll_741cb727,llm,🜌🜄🔷,0.9747,0.9789,2025-05-16T21:36:29
scroll_7cda1e8b,robotics,🜄🜋🔷,1.063,0.9812,2025-05-16T04:16:38
scroll_a510541a,llm,🜌🜅🜋🜌🜃,1.2344,0.9753,2025-05-16T06:29:05
scroll_256561db,robotics,🜰🔷🜄,1.2493,0.9541,2025-05-16T06:47:22
scroll_7f39ddc4,llm,🜁🜅🔷🜌🜄,0.951,0.9785,2025-05-16T03:32:12
scroll_ece13441,crypto,🔷🜄🜌,0.9512,0.9708,2025-05-16T19:30:20
scroll_5ba7a561,llm,🜄🜰🜃🜋🜋,1.2421,0.9574,2025-05-16T18:33:24
scroll_8408f481,llm,🜁🜰🜅🜄🜰,1.1522,0.9631,2025-05-16T01:10:42
scroll_87c2864d,llm,🜃🜌🜌🜅🜁🜄,1.0503,0.9898,2025-05-16T10:19:11
scroll_6bf907b3,crypto,🜌🜅🜃🜄🜌,0.9907,0.9804,2025-05-16T00:09:33
scroll_676ce0ef,crypto,🜌🜁🜋,1.1192,0.9506,2025-05-16T13:50:25
scroll_d0a9f116,llm,🜁🜌🜅🜅🔷🜌,0.9658,0.984,2025-05-16T12:51:07
scroll_f82313b1,robotics,🜄🜄🜁🔷🜄🜄,1.0396,0.9577,2025-05-16T00:33:17
scroll_2012ca81,crypto,🜅🔷🜄🔷🜄,1.0434,0.9599,2025-05-16T04:47:52
scroll_1e6f4570,robotics,🔷🜌🜋,1.0085,0.9858,2025-05-16T20:26:07
scroll_543a6cfe,llm,🜁🜌🜰,0.9081,0.9825,2025-05-16T09:08:09
scroll_a284cc6f,robotics,🜃🜃🜌🜁🜌🔷,0.9025,0.9598,2025-05-16T17:24:19
scroll_89e11f2d,llm,🜅🜃🜅🜁🜰,1.111,0.9829,2025-05-16T15:45:28
scroll_167f18b1,crypto,🜌🜁🜃🜃🜄,1.1934,0.9817,2025-05-16T08:59:44
scroll_9aa067b8,crypto,🜋🔷🔷🔷,1.1301,0.9599,2025-05-16T18:22:36
scroll_69f757a2,crypto,🜅🜌🜄🜰🔷,1.1116,0.9616,2025-05-16T15:09:16
scroll_fe4c434b,robotics,🜁🔷🜁🜌🜌,0.932,0.9826,2025-05-16T03:04:15
scroll_44ebd932,crypto,🜋🜁🜌🜁,1.098,0.9663,2025-05-16T05:54:28
scroll_dde0f735,llm,🜁🜄🜄🜌🔷,0.9674,0.9845,2025-05-16T17:17:41
scroll_6b1120e5,llm,🜅🜋🜌,0.9442,0.9899,2025-05-16T08:33:31
scroll_88ec8fb7,crypto,🜰🔷🜅🜌🔷,1.1257,0.9793,2025-05-16T23:04:48
scroll_3b5f70c0,crypto,🜌🔷🜅🜁🜁🔷,1.169,0.9537,2025-05-16T03:13:12
scroll_3435fa7b,llm,🜌🜰🜌🜄🜄🜌,0.8775,0.9858,2025-05-16T01:05:57
scroll_ad8d7812,robotics,🜋🜌🜁🜰,1.2257,0.9614,2025-05-16T17:15:13
scroll_fb3b115d,robotics,🜁🜌🜌🜅🜁🜁,1.2109,0.9879,2025-05-16T01:13:34
scroll_63ea5c6b,llm,🔷🜁🜌🔷🜰🜌,1.1306,0.9841,2025-05-16T15:13:48
scroll_ea089be2,llm,🜰🜌🜌🜌🜅,1.1289,0.9804,2025-05-16T12:14:37
scroll_fab22b78,robotics,🜰🜄🜌🜅🜃🜁,1.2248,0.9883,2025-05-16T12:45:47
scroll_52d8d801,llm,🜰🜃🔷🜋🜃,1.0591,0.9603,2025-05-16T21:12:27
scroll_13261901,crypto,🔷🜄🜃🔷🔷🜄,0.9389,0.9734,2025-05-16T05:38:34
scroll_3ca46eb3,llm,🜋🜃🜅🜄🜌,0.8783,0.9742,2025-05-16T19:53:54
scroll_1b12b87c,robotics,🜃🜰🜰🔷,0.877,0.9536,2025-05-16T11:39:29
scroll_69cd56e3,robotics,🜋🜅🜃🜁,0.882,0.9629,2025-05-16T09:43:47
scroll_f7758658,robotics,🜃🜅🜄,1.1303,0.9568,2025-05-16T20:34:52
scroll_c9214d41,robotics,🜰🔷🜁,1.2464,0.9822,2025-05-16T02:11:04
scroll_c43c58c5,crypto,🔷🜅🜁,1.028,0.9672,2025-05-16T10:57:35
scroll_8c05b9d3,robotics,🜋🜁🜃🜅🜰🜋,0.8679,0.9658,2025-05-16T10:04:38
scroll_120077f8,llm,🜋🜃🜌,1.0376,0.9723,2025-05-16T17:07:29
scroll_43eb2d1c,crypto,🔷🔷🜌🜰🜅🜰,1.13,0.9815,2025-05-16T23:42:51
scroll_818d5ee7,llm,🜰🜄🜄🜄,0.8837,0.9723,2025-05-16T19:12:07
scroll_1bc04738,robotics,🜃🜁🜋🜁🔷🜄,1.1175,0.9521,2025-05-16T01:13:38
scroll_44f96b19,llm,🔷🜁🜄🜅,1.1648,0.9774,2025-05-16T07:15:23
scroll_988bb365,crypto,🜰🜅🔷🜌🜄🜃,1.0697,0.9656,2025-05-16T06:11:28
scroll_82762baa,robotics,🔷🜄🜅🜃🜁,1.1454,0.9504,2025-05-16T11:03:31
scroll_64ce40f7,robotics,🜅🜅🔷🜰,1.2292,0.9751,2025-05-16T10:56:26
scroll_618df453,llm,🜄🜃🜃🜃🜅🜰,1.1488,0.967,2025-05-16T13:06:59
scroll_e1abbb15,crypto,🜋🜰🜄,0.8547,0.9635,2025-05-16T11:56:43
scroll_df812eb9,crypto,🔷🜁🜁,1.2473,0.9576,2025-05-16T08:07:52
scroll_4a05e942,robotics,🜰🜅🜋,0.9441,0.9793,2025-05-16T07:32:30
scroll_00d466e7,crypto,🜄🜄🔷,1.0253,0.9739,2025-05-16T06:52:16
scroll_e5c79bcf,robotics,🜰🜅🔷,1.1811,0.9634,2025-05-16T14:50:43
scroll_4f068ce8,crypto,🜌🔷🜅🜌🜅🔷,1.1308,0.9518,2025-05-16T12:21:58
scroll_da82afde,robotics,🜄🜅🜃🜌,0.8807,0.9826,2025-05-16T16:42:48
scroll_83febc5a,robotics,🔷🔷🜄🜋,0.9996,0.9582,2025-05-16T23:53:50
scroll_51d4cd14,llm,🜁🔷🜄,0.944,0.9838,2025-05-16T21:04:48
scroll_f24af528,robotics,🜰🜅🜄🜌🜃,1.0495,0.9797,2025-05-16T05:28:29
scroll_92da8ec6,robotics,🜄🜅🜃🜄,0.9395,0.9797,2025-05-16T00:46:53
scroll_376e0e88,crypto,🜰🜅🜌🜄🜋,0.9561,0.9606,2025-05-16T20:24:58
scroll_4e798201,robotics,🜃🜋🜌,0.859,0.9854,2025-05-16T22:36:16
scroll_22ea4c5c,crypto,🜃🜃🜅🔷,1.1293,0.9766,2025-05-16T19:37:20
scroll_897a597e,llm,🜄🜃🜋,1.0961,0.9881,2025-05-16T22:49:03
scroll_bae84126,llm,🜌🜄🜃🜋,0.9097,0.9775,2025-05-16T20:31:03
scroll_92a82f20,llm,🜃🜌🜄🜅🜰,1.0716,0.9887,2025-05-16T19:57:36
scroll_6ba8d5fa,crypto,🜋🜅🜰🜌,1.0437,0.9529,2025-05-16T23:25:30
scroll_16d7a421,crypto,🜅🔷🜰🜄🜃,1.0363,0.9526,2025-05-16T00:04:51
scroll_8d0f547a,robotics,🜁🜁🜅🜃,1.1806,0.9777,2025-05-16T07:51:13
scroll_c1e9bcd5,crypto,🔷🜋🜄🜄,1.215,0.9573,2025-05-16T20:48:38
scroll_82473926,llm,🔷🜌🜃,1.109,0.9734,2025-05-16T08:50:38
scroll_1e9527d6,robotics,🜄🜃🜌,1.0538,0.9856,2025-05-16T20:14:28
scroll_a59e3a62,robotics,🜄🜰🜁🜃🜋🜃,1.1751,0.9846,2025-05-16T20:53:01
scroll_e076b524,crypto,🜰🔷🜌🜁,0.8536,0.9558,2025-05-16T16:42:50
scroll_1cde7569,llm,🔷🜌🜃,0.9378,0.9735,2025-05-16T22:07:17
scroll_964a9cb7,robotics,🜰🜰🜋,1.1845,0.9851,2025-05-16T10:04:43
scroll_16401917,crypto,🜌🜁🜄🜄🜰🜃,1.1567,0.9759,2025-05-16T00:16:07
scroll_fb5e8160,robotics,🜰🜋🜃,1.1127,0.9776,2025-05-16T13:59:57
scroll_a716d94c,llm,🜰🔷🜁,0.9745,0.9756,2025-05-16T03:28:23
scroll_dc3b65f8,crypto,🜅🜅🜰,1.1306,0.9773,2025-05-16T00:54:10
scroll_1402ad15,crypto,🜋🜋🜁🜋,1.0052,0.9886,2025-05-16T06:22:55
scroll_06da3049,crypto,🜋🜰🔷🜅,1.0084,0.9688,2025-05-16T03:56:39
scroll_f098c099,llm,🜋🜰🜄🜌🜁🔷,1.2181,0.9771,2025-05-16T04:22:35
scroll_7a58a013,robotics,🜋🜄🜃🜅🜰,1.2457,0.9684,2025-05-16T16:02:49
scroll_5b812fce,robotics,🜰🜅🜅🜅🜋🜰,0.9648,0.9623,2025-05-16T18:07:22
scroll_5713e7ca,robotics,🜃🜰🜌🜋,1.23,0.9899,2025-05-16T09:57:20
scroll_64708a10,crypto,🔷🜁🜁🜅,0.8501,0.9649,2025-05-16T18:24:06
scroll_e8fbdc7b,llm,🜃🜰🜄🔷,1.2224,0.9718,2025-05-16T23:47:40
scroll_dc9e9e83,crypto,🜋🜌🜰,0.9747,0.9849,2025-05-16T02:53:59
scroll_8d52b9c8,robotics,🜌🜃🜄,0.9343,0.9599,2025-05-16T04:08:05
scroll_aee93075,llm,🜃🜰🜅🜰,0.9482,0.9817,2025-05-16T20:56:55
scroll_5f049f42,llm,🜋🔷🜅🜃,1.1785,0.9675,2025-05-16T14:56:33
scroll_6f31801f,robotics,🔷🔷🜋🜄🔷🜰,0.9264,0.9896,2025-05-16T13:52:25
scroll_89b55dca,llm,🜋🜌🜅🜌🜁,1.1644,0.9839,2025-05-16T09:58:07
scroll_2d246af8,crypto,🜅🜅🜄🜌,0.9439,0.9705,2025-05-16T02:10:30
scroll_0333fad2,crypto,🜃🜰🔷🜰,1.025,0.9759,2025-05-16T02:59:25
scroll_e2b2eb50,robotics,🜃🜃🜌🜋,0.977,0.9528,2025-05-16T01:53:07
scroll_b5952b94,crypto,🜋🜅🜋🜄,1.244,0.9667,2025-05-16T13:58:15
scroll_fea192fc,robotics,🜌🜁🜰🜃,0.864,0.9573,2025-05-16T19:48:56
scroll_74eaa225,robotics,🜅🜄🜌🔷🜋,0.9346,0.9653,2025-05-16T18:30:15
scroll_0f87989b,crypto,🜅🜌🔷🜌,0.907,0.9674,2025-05-16T15:53:42
scroll_cd921efc,robotics,🜌🜃🜌🜃🜰,0.9788,0.9714,2025-05-16T02:22:17
scroll_2a68a8d7,robotics,🜃🜰🜌🜃,0.9386,0.9546,2025-05-16T14:10:38
